GEO.id,GEO.display-label,GOVTYPE.id,GOVTYPE.display-label,PENITEM.id,PENITEM.display-label,AMOUNT
0400000US41,Oregon,1,State and Local ,2,   Earnings on investments,10419648
0400000US41,Oregon,1,State and Local ,3,   Total payments,4501999
0400000US41,Oregon,1,State and Local ,31,   Benefits,3984657
0400000US41,Oregon,1,State and Local ,32,   Withdrawals,25604
0400000US41,Oregon,1,State and Local ,39,   Other payments,491738
0400000US41,Oregon,1,State and Local ,4,   Total cash and investment holdings,66255459
0400000US41,Oregon,1,State and Local ,41,   Total cash and short-term investments,3042997
0400000US41,Oregon,1,State and Local ,411,   Cash and demand deposits,178883
0400000US41,Oregon,1,State and Local ,412,"   Time, savings deposits and nonfederal short-term investments",2864114
0400000US41,Oregon,1,State and Local ,42,   Total securities,56210695
0400000US41,Oregon,1,State and Local ,421,   Governmental securities,3836772
0400000US41,Oregon,1,State and Local ,4211,   Federal government,3836772
0400000US41,Oregon,1,State and Local ,42111,   U.S. Treasury,2218177
0400000US41,Oregon,1,State and Local ,42112,   Federal agency,1618595
0400000US41,Oregon,1,State and Local ,4212,   State and local government,0
0400000US41,Oregon,1,State and Local ,422,   Nongovernmental securities,52373923
0400000US41,Oregon,1,State and Local ,4221,   Corporate bonds,7233921
0400000US41,Oregon,1,State and Local ,4222,   Corporate stocks,25078000
0400000US41,Oregon,1,State and Local ,4223,   Mortgages,0
0400000US41,Oregon,1,State and Local ,4224,   Funds held in trust,882
0400000US41,Oregon,1,State and Local ,4225,   Foreign and international securities,13536316
0400000US41,Oregon,1,State and Local ,4229,   Other nongovernmental securities,6524804
0400000US41,Oregon,1,State and Local ,43,   Total other investments,7001767
0400000US41,Oregon,1,State and Local ,431,   Real property,2033628
0400000US41,Oregon,1,State and Local ,432,   Miscellaneous investments,4968139
0400000US41,Oregon,1,State and Local ,6,   Total Membership,212169
0400000US41,Oregon,1,State and Local ,61,   Active membership,168123
0400000US41,Oregon,1,State and Local ,62,   Inactive membership,44046
0400000US41,Oregon,1,State and Local ,7,   Total beneficiaries receiving periodic benefit payments,134904
0400000US41,Oregon,1,State and Local ,8,   Covered payroll,N
0400000US41,Oregon,1,State and Local ,9,   Pension obligations,N
0400000US41,Oregon,2,State,1,   Total Contributions,930556
0400000US41,Oregon,2,State,11,   Employee contributions,15319
0400000US41,Oregon,2,State,12,   Government contributions,915237
0400000US41,Oregon,2,State,121,   State government contributions,233409
0400000US41,Oregon,2,State,122,   Local government contributions,681828
0400000US41,Oregon,2,State,2,   Earnings on investments,10337678
0400000US41,Oregon,2,State,3,   Total payments,4350189
0400000US41,Oregon,2,State,31,   Benefits,3837871
0400000US41,Oregon,2,State,32,   Withdrawals,25560
0400000US41,Oregon,2,State,39,   Other payments,486758
0400000US41,Oregon,2,State,4,   Total cash and investment holdings,65658588
0400000US41,Oregon,2,State,41,   Total cash and short-term investments,3002274
0400000US41,Oregon,2,State,411,   Cash and demand deposits,138328
0400000US41,Oregon,2,State,412,"   Time, savings deposits and nonfederal short-term investments",2863946
0400000US41,Oregon,2,State,42,   Total securities,55674741
0400000US41,Oregon,2,State,421,   Governmental securities,3832226
0400000US41,Oregon,2,State,4211,   Federal government,3832226
0400000US41,Oregon,2,State,42111,   U.S. Treasury,2216182
0400000US41,Oregon,2,State,42112,   Federal agency,1616044
0400000US41,Oregon,2,State,4212,   State and local government,0
0400000US41,Oregon,2,State,422,   Nongovernmental securities,51842515
0400000US41,Oregon,2,State,4221,   Corporate bonds,7148360
0400000US41,Oregon,2,State,4222,   Corporate stocks,24768091
0400000US41,Oregon,2,State,4223,   Mortgages,0
0400000US41,Oregon,2,State,4224,   Funds held in trust,0
0400000US41,Oregon,2,State,4225,   Foreign and international securities,13401260
0400000US41,Oregon,2,State,4229,   Other nongovernmental securities,6524804
0400000US41,Oregon,2,State,43,   Total other investments,6981573
0400000US41,Oregon,2,State,431,   Real property,2033628
0400000US41,Oregon,2,State,432,   Miscellaneous investments,4947945
0400000US41,Oregon,2,State,6,   Total Membership,208620
0400000US41,Oregon,2,State,61,   Active membership,164974
0400000US41,Oregon,2,State,62,   Inactive membership,43646
0400000US41,Oregon,2,State,7,   Total beneficiaries receiving periodic benefit payments,131217
0400000US41,Oregon,2,State,8,   Covered payroll,8671800
0400000US41,Oregon,2,State,9,   Pension obligations,62593600
0400000US41,Oregon,3,Local,1,   Total Contributions,175068
0400000US41,Oregon,3,Local,11,   Employee contributions,0
0400000US41,Oregon,3,Local,12,   Government contributions,175068
0400000US41,Oregon,3,Local,121,   State government contributions,342
0400000US41,Oregon,3,Local,122,   Local government contributions,174726
0400000US41,Oregon,3,Local,2,   Earnings on investments,81970
0400000US41,Oregon,3,Local,3,   Total payments,151810
0400000US41,Oregon,3,Local,31,   Benefits,146786
0400000US41,Oregon,3,Local,32,   Withdrawals,44
0400000US41,Oregon,3,Local,39,   Other payments,4980
0400000US41,Oregon,3,Local,4,   Total cash and investment holdings,596871
0400000US41,Oregon,3,Local,41,   Total cash and short-term investments,40723
0400000US41,Oregon,3,Local,411,   Cash and demand deposits,40555
0400000US41,Oregon,3,Local,412,"   Time, savings deposits and nonfederal short-term investments",168
0400000US41,Oregon,3,Local,42,   Total securities,535954
0400000US41,Oregon,3,Local,421,   Governmental securities,4546
0400000US41,Oregon,3,Local,4211,   Federal government,4546
0400000US41,Oregon,3,Local,42111,   U.S. Treasury,1995
0400000US41,Oregon,3,Local,42112,   Federal agency,2551
0400000US41,Oregon,3,Local,4212,   State and local government,0
0400000US41,Oregon,3,Local,422,   Nongovernmental securities,531408
0400000US41,Oregon,3,Local,4221,   Corporate bonds,85561
0400000US41,Oregon,3,Local,4222,   Corporate stocks,309909
0400000US41,Oregon,3,Local,4223,   Mortgages,0
0400000US41,Oregon,3,Local,4224,   Funds held in trust,882
0400000US41,Oregon,3,Local,4225,   Foreign and international securities,135056
0400000US41,Oregon,3,Local,4229,   Other nongovernmental securities,0
0400000US41,Oregon,3,Local,43,   Total other investments,20194
0400000US41,Oregon,3,Local,431,   Real property,0
0400000US41,Oregon,3,Local,432,   Miscellaneous investments,20194
0400000US41,Oregon,3,Local,6,   Total Membership,3549
0400000US41,Oregon,3,Local,61,   Active membership,3149
0400000US41,Oregon,3,Local,62,   Inactive membership,400
0400000US41,Oregon,3,Local,7,   Total beneficiaries receiving periodic benefit payments,3687
0400000US41,Oregon,3,Local,8,   Covered payroll,N
0400000US41,Oregon,3,Local,9,   Pension obligations,N
0400000US42,Pennsylvania,1,State and Local ,1,   Total Contributions,5994902
0400000US42,Pennsylvania,1,State and Local ,11,   Employee contributions,1729888
0400000US42,Pennsylvania,1,State and Local ,12,   Government contributions,4265015
0400000US42,Pennsylvania,1,State and Local ,121,   State government contributions,2162848
0400000US42,Pennsylvania,1,State and Local ,122,   Local government contributions,2102166
0400000US42,Pennsylvania,1,State and Local ,2,   Earnings on investments,14927259
0400000US42,Pennsylvania,1,State and Local ,3,   Total payments,11922981
0400000US42,Pennsylvania,1,State and Local ,31,   Benefits,10997962
0400000US42,Pennsylvania,1,State and Local ,32,   Withdrawals,89500
0400000US42,Pennsylvania,1,State and Local ,39,   Other payments,835522
0400000US42,Pennsylvania,1,State and Local ,4,   Total cash and investment holdings,103943773
0400000US42,Pennsylvania,1,State and Local ,41,   Total cash and short-term investments,7425903
0400000US42,Pennsylvania,1,State and Local ,411,   Cash and demand deposits,949172
0400000US42,Pennsylvania,1,State and Local ,412,"   Time, savings deposits and nonfederal short-term investments",6476731
0400000US42,Pennsylvania,1,State and Local ,42,   Total securities,82106604
0400000US42,Pennsylvania,1,State and Local ,421,   Governmental securities,10419843
0400000US42,Pennsylvania,1,State and Local ,4211,   Federal government,10242541
0400000US42,Pennsylvania,1,State and Local ,42111,   U.S. Treasury,4089909
0400000US42,Pennsylvania,1,State and Local ,42112,   Federal agency,6152632
0400000US42,Pennsylvania,1,State and Local ,4212,   State and local government,177302
0400000US42,Pennsylvania,1,State and Local ,422,   Nongovernmental securities,71686762
0400000US42,Pennsylvania,1,State and Local ,4221,   Corporate bonds,5500094
0400000US42,Pennsylvania,1,State and Local ,4222,   Corporate stocks,35976873
0400000US42,Pennsylvania,1,State and Local ,4223,   Mortgages,37038
0400000US42,Pennsylvania,1,State and Local ,4224,   Funds held in trust,599411
0400000US42,Pennsylvania,1,State and Local ,4225,   Foreign and international securities,12538072
0400000US42,Pennsylvania,1,State and Local ,4229,   Other nongovernmental securities,17035273
0400000US42,Pennsylvania,1,State and Local ,43,   Total other investments,14411266
0400000US42,Pennsylvania,1,State and Local ,431,   Real property,870910
0400000US42,Pennsylvania,1,State and Local ,432,   Miscellaneous investments,13540356
0400000US42,Pennsylvania,1,State and Local ,6,   Total Membership,659482
0400000US42,Pennsylvania,1,State and Local ,61,   Active membership,495397
0400000US42,Pennsylvania,1,State and Local ,62,   Inactive membership,164085
0400000US42,Pennsylvania,1,State and Local ,7,   Total beneficiaries receiving periodic benefit payments,434596
0400000US42,Pennsylvania,1,State and Local ,8,   Covered payroll,N
0400000US42,Pennsylvania,1,State and Local ,9,   Pension obligations,N
0400000US42,Pennsylvania,2,State,1,   Total Contributions,4168011
0400000US42,Pennsylvania,2,State,11,   Employee contributions,1341310
0400000US42,Pennsylvania,2,State,12,   Government contributions,2826701
0400000US42,Pennsylvania,2,State,121,   State government contributions,1904389
0400000US42,Pennsylvania,2,State,122,   Local government contributions,922312
0400000US42,Pennsylvania,2,State,2,   Earnings on investments,11803080
0400000US42,Pennsylvania,2,State,3,   Total payments,9710685
0400000US42,Pennsylvania,2,State,31,   Benefits,8931702
0400000US42,Pennsylvania,2,State,32,   Withdrawals,43788
0400000US42,Pennsylvania,2,State,39,   Other payments,735195
0400000US42,Pennsylvania,2,State,4,   Total cash and investment holdings,82305616
0400000US42,Pennsylvania,2,State,41,   Total cash and short-term investments,5730708
0400000US42,Pennsylvania,2,State,411,   Cash and demand deposits,54535
0400000US42,Pennsylvania,2,State,412,"   Time, savings deposits and nonfederal short-term investments",5676173
0400000US42,Pennsylvania,2,State,42,   Total securities,64049595
0400000US42,Pennsylvania,2,State,421,   Governmental securities,8580406
0400000US42,Pennsylvania,2,State,4211,   Federal government,8459884
0400000US42,Pennsylvania,2,State,42111,   U.S. Treasury,3160337
0400000US42,Pennsylvania,2,State,42112,   Federal agency,5299547
0400000US42,Pennsylvania,2,State,4212,   State and local government,120522
0400000US42,Pennsylvania,2,State,422,   Nongovernmental securities,55469189
0400000US42,Pennsylvania,2,State,4221,   Corporate bonds,3158115
0400000US42,Pennsylvania,2,State,4222,   Corporate stocks,27638950
0400000US42,Pennsylvania,2,State,4223,   Mortgages,14629
0400000US42,Pennsylvania,2,State,4224,   Funds held in trust,0
0400000US42,Pennsylvania,2,State,4225,   Foreign and international securities,11612303
0400000US42,Pennsylvania,2,State,4229,   Other nongovernmental securities,13045192
0400000US42,Pennsylvania,2,State,43,   Total other investments,12525313
0400000US42,Pennsylvania,2,State,431,   Real property,750211
0400000US42,Pennsylvania,2,State,432,   Miscellaneous investments,11775102
0400000US42,Pennsylvania,2,State,6,   Total Membership,531210
0400000US42,Pennsylvania,2,State,61,   Active membership,377228
0400000US42,Pennsylvania,2,State,62,   Inactive membership,153982
0400000US42,Pennsylvania,2,State,7,   Total beneficiaries receiving periodic benefit payments,333774
0400000US42,Pennsylvania,2,State,8,   Covered payroll,18474732
0400000US42,Pennsylvania,2,State,9,   Pension obligations,135729968
0400000US42,Pennsylvania,3,Local,1,   Total Contributions,1826891
0400000US42,Pennsylvania,3,Local,11,   Employee contributions,388578
0400000US42,Pennsylvania,3,Local,12,   Government contributions,1438314
0400000US42,Pennsylvania,3,Local,121,   State government contributions,258459
0400000US42,Pennsylvania,3,Local,122,   Local government contributions,1179854
0400000US42,Pennsylvania,3,Local,2,   Earnings on investments,3124179
0400000US42,Pennsylvania,3,Local,3,   Total payments,2212296
0400000US42,Pennsylvania,3,Local,31,   Benefits,2066260
0400000US42,Pennsylvania,3,Local,32,   Withdrawals,45712
0400000US42,Pennsylvania,3,Local,39,   Other payments,100327
0400000US42,Pennsylvania,3,Local,4,   Total cash and investment holdings,21638157
0400000US42,Pennsylvania,3,Local,41,   Total cash and short-term investments,1695195
0400000US42,Pennsylvania,3,Local,411,   Cash and demand deposits,894637
0400000US42,Pennsylvania,3,Local,412,"   Time, savings deposits and nonfederal short-term investments",800558
0400000US42,Pennsylvania,3,Local,42,   Total securities,18057009
0400000US42,Pennsylvania,3,Local,421,   Governmental securities,1839437
0400000US42,Pennsylvania,3,Local,4211,   Federal government,1782657
0400000US42,Pennsylvania,3,Local,42111,   U.S. Treasury,929572
0400000US42,Pennsylvania,3,Local,42112,   Federal agency,853085
0400000US42,Pennsylvania,3,Local,4212,   State and local government,56780
0400000US42,Pennsylvania,3,Local,422,   Nongovernmental securities,16217573
0400000US42,Pennsylvania,3,Local,4221,   Corporate bonds,2341979
0400000US42,Pennsylvania,3,Local,4222,   Corporate stocks,8337923
0400000US42,Pennsylvania,3,Local,4223,   Mortgages,22409
0400000US42,Pennsylvania,3,Local,4224,   Funds held in trust,599411
0400000US42,Pennsylvania,3,Local,4225,   Foreign and international securities,925769
0400000US42,Pennsylvania,3,Local,4229,   Other nongovernmental securities,3990081
0400000US42,Pennsylvania,3,Local,43,   Total other investments,1885953
0400000US42,Pennsylvania,3,Local,431,   Real property,120699
0400000US42,Pennsylvania,3,Local,432,   Miscellaneous investments,1765254
0400000US42,Pennsylvania,3,Local,6,   Total Membership,128272
0400000US42,Pennsylvania,3,Local,61,   Active membership,118169
0400000US42,Pennsylvania,3,Local,62,   Inactive membership,10103
0400000US42,Pennsylvania,3,Local,7,   Total beneficiaries receiving periodic benefit payments,100822
0400000US42,Pennsylvania,3,Local,8,   Covered payroll,N
0400000US42,Pennsylvania,3,Local,9,   Pension obligations,N
0400000US44,Rhode Island,1,State and Local ,1,   Total Contributions,628574
0400000US44,Rhode Island,1,State and Local ,11,   Employee contributions,101135
0400000US44,Rhode Island,1,State and Local ,12,   Government contributions,527439
0400000US44,Rhode Island,1,State and Local ,121,   State government contributions,255992
0400000US44,Rhode Island,1,State and Local ,122,   Local government contributions,271447
0400000US44,Rhode Island,1,State and Local ,2,   Earnings on investments,1255421
0400000US44,Rhode Island,1,State and Local ,3,   Total payments,1092660
0400000US44,Rhode Island,1,State and Local ,31,   Benefits,1046814
0400000US44,Rhode Island,1,State and Local ,32,   Withdrawals,19631
0400000US44,Rhode Island,1,State and Local ,39,   Other payments,26215
0400000US44,Rhode Island,1,State and Local ,4,   Total cash and investment holdings,9188524
0400000US44,Rhode Island,1,State and Local ,41,   Total cash and short-term investments,262708
0400000US44,Rhode Island,1,State and Local ,411,   Cash and demand deposits,15662
0400000US44,Rhode Island,1,State and Local ,412,"   Time, savings deposits and nonfederal short-term investments",247046
0400000US44,Rhode Island,1,State and Local ,42,   Total securities,7079009
0400000US44,Rhode Island,1,State and Local ,421,   Governmental securities,77154
0400000US44,Rhode Island,1,State and Local ,4211,   Federal government,73559
0400000US44,Rhode Island,1,State and Local ,42111,   U.S. Treasury,10767
0400000US44,Rhode Island,1,State and Local ,42112,   Federal agency,62792
0400000US44,Rhode Island,1,State and Local ,4212,   State and local government,3595
0400000US44,Rhode Island,1,State and Local ,422,   Nongovernmental securities,7001855
0400000US44,Rhode Island,1,State and Local ,4221,   Corporate bonds,1345356
0400000US44,Rhode Island,1,State and Local ,4222,   Corporate stocks,924521
0400000US44,Rhode Island,1,State and Local ,4223,   Mortgages,0
0400000US44,Rhode Island,1,State and Local ,4224,   Funds held in trust,59290
0400000US44,Rhode Island,1,State and Local ,4225,   Foreign and international securities,3201937
0400000US44,Rhode Island,1,State and Local ,4229,   Other nongovernmental securities,1470751
0400000US44,Rhode Island,1,State and Local ,43,   Total other investments,1846807
0400000US44,Rhode Island,1,State and Local ,431,   Real property,3736
0400000US44,Rhode Island,1,State and Local ,432,   Miscellaneous investments,1843071
0400000US44,Rhode Island,1,State and Local ,6,   Total Membership,43328
0400000US44,Rhode Island,1,State and Local ,61,   Active membership,37127
0400000US44,Rhode Island,1,State and Local ,62,   Inactive membership,6201
0400000US44,Rhode Island,1,State and Local ,7,   Total beneficiaries receiving periodic benefit payments,27847
0400000US44,Rhode Island,1,State and Local ,8,   Covered payroll,N
0400000US44,Rhode Island,1,State and Local ,9,   Pension obligations,N
0400000US44,Rhode Island,2,State,1,   Total Contributions,475344
0400000US44,Rhode Island,2,State,11,   Employee contributions,80013
0400000US44,Rhode Island,2,State,12,   Government contributions,395331
0400000US44,Rhode Island,2,State,121,   State government contributions,254841
0400000US44,Rhode Island,2,State,122,   Local government contributions,140490
0400000US44,Rhode Island,2,State,2,   Earnings on investments,1125171
0400000US44,Rhode Island,2,State,3,   Total payments,937119
0400000US44,Rhode Island,2,State,31,   Benefits,902774
0400000US44,Rhode Island,2,State,32,   Withdrawals,12529
0400000US44,Rhode Island,2,State,39,   Other payments,21816
0400000US44,Rhode Island,2,State,4,   Total cash and investment holdings,8216537
0400000US44,Rhode Island,2,State,41,   Total cash and short-term investments,248551
0400000US44,Rhode Island,2,State,411,   Cash and demand deposits,2385
0400000US44,Rhode Island,2,State,412,"   Time, savings deposits and nonfederal short-term investments",246166
0400000US44,Rhode Island,2,State,42,   Total securities,6162767
0400000US44,Rhode Island,2,State,421,   Governmental securities,0
0400000US44,Rhode Island,2,State,4211,   Federal government,0
0400000US44,Rhode Island,2,State,42111,   U.S. Treasury,0
0400000US44,Rhode Island,2,State,42112,   Federal agency,0
0400000US44,Rhode Island,2,State,4212,   State and local government,0
0400000US44,Rhode Island,2,State,422,   Nongovernmental securities,6162767
0400000US44,Rhode Island,2,State,4221,   Corporate bonds,1230831
0400000US44,Rhode Island,2,State,4222,   Corporate stocks,574388
0400000US44,Rhode Island,2,State,4223,   Mortgages,0
0400000US44,Rhode Island,2,State,4224,   Funds held in trust,0
0400000US44,Rhode Island,2,State,4225,   Foreign and international securities,3118105
0400000US44,Rhode Island,2,State,4229,   Other nongovernmental securities,1239443
0400000US44,Rhode Island,2,State,43,   Total other investments,1805219
0400000US44,Rhode Island,2,State,431,   Real property,0
0400000US44,Rhode Island,2,State,432,   Miscellaneous investments,1805219
0400000US44,Rhode Island,2,State,6,   Total Membership,37966
0400000US44,Rhode Island,2,State,61,   Active membership,32221
0400000US44,Rhode Island,2,State,62,   Inactive membership,5745
0400000US44,Rhode Island,2,State,7,   Total beneficiaries receiving periodic benefit payments,21926
0400000US44,Rhode Island,2,State,8,   Covered payroll,1612271
0400000US44,Rhode Island,2,State,9,   Pension obligations,10624944
0400000US44,Rhode Island,3,Local,1,   Total Contributions,153230
0400000US44,Rhode Island,3,Local,11,   Employee contributions,21122
0400000US44,Rhode Island,3,Local,12,   Government contributions,132108
0400000US44,Rhode Island,3,Local,121,   State government contributions,1151
0400000US44,Rhode Island,3,Local,122,   Local government contributions,130957
0400000US44,Rhode Island,3,Local,2,   Earnings on investments,130250
0400000US44,Rhode Island,3,Local,3,   Total payments,155541
0400000US44,Rhode Island,3,Local,31,   Benefits,144040
0400000US44,Rhode Island,3,Local,32,   Withdrawals,7102
0400000US44,Rhode Island,3,Local,39,   Other payments,4399
0400000US44,Rhode Island,3,Local,4,   Total cash and investment holdings,971987
0400000US44,Rhode Island,3,Local,41,   Total cash and short-term investments,14157
0400000US44,Rhode Island,3,Local,411,   Cash and demand deposits,13277
0400000US44,Rhode Island,3,Local,412,"   Time, savings deposits and nonfederal short-term investments",880
0400000US44,Rhode Island,3,Local,42,   Total securities,916242
0400000US44,Rhode Island,3,Local,421,   Governmental securities,77154
0400000US44,Rhode Island,3,Local,4211,   Federal government,73559
0400000US44,Rhode Island,3,Local,42111,   U.S. Treasury,10767
0400000US44,Rhode Island,3,Local,42112,   Federal agency,62792
0400000US44,Rhode Island,3,Local,4212,   State and local government,3595
0400000US44,Rhode Island,3,Local,422,   Nongovernmental securities,839088
0400000US44,Rhode Island,3,Local,4221,   Corporate bonds,114525
0400000US44,Rhode Island,3,Local,4222,   Corporate stocks,350133
0400000US44,Rhode Island,3,Local,4223,   Mortgages,0
0400000US44,Rhode Island,3,Local,4224,   Funds held in trust,59290
0400000US44,Rhode Island,3,Local,4225,   Foreign and international securities,83832
0400000US44,Rhode Island,3,Local,4229,   Other nongovernmental securities,231308
0400000US44,Rhode Island,3,Local,43,   Total other investments,41588
0400000US44,Rhode Island,3,Local,431,   Real property,3736
0400000US44,Rhode Island,3,Local,432,   Miscellaneous investments,37852
0400000US44,Rhode Island,3,Local,6,   Total Membership,5362
0400000US44,Rhode Island,3,Local,61,   Active membership,4906
0400000US44,Rhode Island,3,Local,62,   Inactive membership,456
0400000US44,Rhode Island,3,Local,7,   Total beneficiaries receiving periodic benefit payments,5921
0400000US44,Rhode Island,3,Local,8,   Covered payroll,N
0400000US44,Rhode Island,3,Local,9,   Pension obligations,N
0400000US45,South Carolina,1,State and Local ,1,   Total Contributions,1885912
0400000US45,South Carolina,1,State and Local ,11,   Employee contributions,751844
0400000US45,South Carolina,1,State and Local ,12,   Government contributions,1134068
0400000US45,South Carolina,1,State and Local ,121,   State government contributions,430146
0400000US45,South Carolina,1,State and Local ,122,   Local government contributions,703922
0400000US45,South Carolina,1,State and Local ,2,   Earnings on investments,4567948
0400000US45,South Carolina,1,State and Local ,3,   Total payments,3615592
0400000US45,South Carolina,1,State and Local ,31,   Benefits,3027406
0400000US45,South Carolina,1,State and Local ,32,   Withdrawals,106493
0400000US45,South Carolina,1,State and Local ,39,   Other payments,481693
0400000US45,South Carolina,1,State and Local ,4,   Total cash and investment holdings,29754560
0400000US45,South Carolina,1,State and Local ,41,   Total cash and short-term investments,3806877
0400000US45,South Carolina,1,State and Local ,411,   Cash and demand deposits,2971593
0400000US45,South Carolina,1,State and Local ,412,"   Time, savings deposits and nonfederal short-term investments",835284
0400000US45,South Carolina,1,State and Local ,42,   Total securities,23564365
0400000US45,South Carolina,1,State and Local ,421,   Governmental securities,2557416
0400000US45,South Carolina,1,State and Local ,4211,   Federal government,2557416
0400000US45,South Carolina,1,State and Local ,42111,   U.S. Treasury,423932
0400000US45,South Carolina,1,State and Local ,42112,   Federal agency,2133484
0400000US45,South Carolina,1,State and Local ,4212,   State and local government,0
0400000US45,South Carolina,1,State and Local ,422,   Nongovernmental securities,21006949
0400000US45,South Carolina,1,State and Local ,4221,   Corporate bonds,4866829
0400000US45,South Carolina,1,State and Local ,4222,   Corporate stocks,5256577
0400000US45,South Carolina,1,State and Local ,4223,   Mortgages,2727
0400000US45,South Carolina,1,State and Local ,4224,   Funds held in trust,0
0400000US45,South Carolina,1,State and Local ,4225,   Foreign and international securities,6285696
0400000US45,South Carolina,1,State and Local ,4229,   Other nongovernmental securities,4595120
0400000US45,South Carolina,1,State and Local ,43,   Total other investments,2383318
0400000US45,South Carolina,1,State and Local ,431,   Real property,1106705
0400000US45,South Carolina,1,State and Local ,432,   Miscellaneous investments,1276613
0400000US45,South Carolina,1,State and Local ,6,   Total Membership,381284
0400000US45,South Carolina,1,State and Local ,61,   Active membership,212452
0400000US45,South Carolina,1,State and Local ,62,   Inactive membership,168832
0400000US45,South Carolina,1,State and Local ,7,   Total beneficiaries receiving periodic benefit payments,144070
0400000US45,South Carolina,1,State and Local ,8,   Covered payroll,N
0400000US45,South Carolina,1,State and Local ,9,   Pension obligations,N
0400000US45,South Carolina,2,State,1,   Total Contributions,1883541
0400000US45,South Carolina,2,State,11,   Employee contributions,751413
0400000US45,South Carolina,2,State,12,   Government contributions,1132128
0400000US45,South Carolina,2,State,121,   State government contributions,430146
0400000US45,South Carolina,2,State,122,   Local government contributions,701982
0400000US45,South Carolina,2,State,2,   Earnings on investments,4561962
0400000US45,South Carolina,2,State,3,   Total payments,3610842
0400000US45,South Carolina,2,State,31,   Benefits,3023148
0400000US45,South Carolina,2,State,32,   Withdrawals,106434
0400000US45,South Carolina,2,State,39,   Other payments,481260
0400000US45,South Carolina,2,State,4,   Total cash and investment holdings,29704447
0400000US45,South Carolina,2,State,41,   Total cash and short-term investments,3805539
0400000US45,South Carolina,2,State,411,   Cash and demand deposits,2970256
0400000US45,South Carolina,2,State,412,"   Time, savings deposits and nonfederal short-term investments",835283
0400000US45,South Carolina,2,State,42,   Total securities,23515590
0400000US45,South Carolina,2,State,421,   Governmental securities,2547701
0400000US45,South Carolina,2,State,4211,   Federal government,2547701
0400000US45,South Carolina,2,State,42111,   U.S. Treasury,418863
0400000US45,South Carolina,2,State,42112,   Federal agency,2128838
0400000US45,South Carolina,2,State,4212,   State and local government,0
0400000US45,South Carolina,2,State,422,   Nongovernmental securities,20967889
0400000US45,South Carolina,2,State,4221,   Corporate bonds,4859662
0400000US45,South Carolina,2,State,4222,   Corporate stocks,5231112
0400000US45,South Carolina,2,State,4223,   Mortgages,2727
0400000US45,South Carolina,2,State,4224,   Funds held in trust,0
0400000US45,South Carolina,2,State,4225,   Foreign and international securities,6285696
0400000US45,South Carolina,2,State,4229,   Other nongovernmental securities,4588692
0400000US45,South Carolina,2,State,43,   Total other investments,2383318
0400000US45,South Carolina,2,State,431,   Real property,1106705
0400000US45,South Carolina,2,State,432,   Miscellaneous investments,1276613
0400000US45,South Carolina,2,State,6,   Total Membership,381134
0400000US45,South Carolina,2,State,61,   Active membership,212311
0400000US45,South Carolina,2,State,62,   Inactive membership,168823
0400000US45,South Carolina,2,State,7,   Total beneficiaries receiving periodic benefit payments,143877
0400000US45,South Carolina,2,State,8,   Covered payroll,8488534
0400000US45,South Carolina,2,State,9,   Pension obligations,47192175
0400000US45,South Carolina,3,Local,1,   Total Contributions,2371
0400000US45,South Carolina,3,Local,11,   Employee contributions,431
0400000US45,South Carolina,3,Local,12,   Government contributions,1940
0400000US45,South Carolina,3,Local,121,   State government contributions,0
0400000US45,South Carolina,3,Local,122,   Local government contributions,1940
0400000US45,South Carolina,3,Local,2,   Earnings on investments,5986
0400000US45,South Carolina,3,Local,3,   Total payments,4750
0400000US45,South Carolina,3,Local,31,   Benefits,4258
0400000US45,South Carolina,3,Local,32,   Withdrawals,59
0400000US45,South Carolina,3,Local,39,   Other payments,433
0400000US45,South Carolina,3,Local,4,   Total cash and investment holdings,50113
0400000US45,South Carolina,3,Local,41,   Total cash and short-term investments,1338
0400000US45,South Carolina,3,Local,411,   Cash and demand deposits,1337
0400000US45,South Carolina,3,Local,412,"   Time, savings deposits and nonfederal short-term investments",1
0400000US45,South Carolina,3,Local,42,   Total securities,48775
0400000US45,South Carolina,3,Local,421,   Governmental securities,9715
0400000US45,South Carolina,3,Local,4211,   Federal government,9715
0400000US45,South Carolina,3,Local,42111,   U.S. Treasury,5069
0400000US45,South Carolina,3,Local,42112,   Federal agency,4646
0400000US45,South Carolina,3,Local,4212,   State and local government,0
0400000US45,South Carolina,3,Local,422,   Nongovernmental securities,39060
0400000US45,South Carolina,3,Local,4221,   Corporate bonds,7167
0400000US45,South Carolina,3,Local,4222,   Corporate stocks,25465
0400000US45,South Carolina,3,Local,4223,   Mortgages,0
0400000US45,South Carolina,3,Local,4224,   Funds held in trust,0
0400000US45,South Carolina,3,Local,4225,   Foreign and international securities,0
0400000US45,South Carolina,3,Local,4229,   Other nongovernmental securities,6428
0400000US45,South Carolina,3,Local,43,   Total other investments,0
0400000US45,South Carolina,3,Local,431,   Real property,0
0400000US45,South Carolina,3,Local,432,   Miscellaneous investments,0
0400000US45,South Carolina,3,Local,6,   Total Membership,150
0400000US45,South Carolina,3,Local,61,   Active membership,141
0400000US45,South Carolina,3,Local,62,   Inactive membership,9
0400000US45,South Carolina,3,Local,7,   Total beneficiaries receiving periodic benefit payments,193
0400000US45,South Carolina,3,Local,8,   Covered payroll,N
0400000US45,South Carolina,3,Local,9,   Pension obligations,N
